번호,신고일,구정보,주소,유형,조치일,,,,,,,,,,,,,,,,,
198,2025-11-03,관악구,서울특별시 관악구 봉천동 930-39,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
199,2025-11-03,관악구,서울특별시 관악구 봉천동 930-39,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
200,2025-11-03,동작구,서울특별시 동작구 대방동 508,상기 사항 외 보도,2025-11-03,,,,,,,,,,,,,,,,,
201,2025-11-03,서초구,서울특별시 서초구 서초동 1376,상기 사항 외 보도,2025-11-03,,,,,,,,,,,,,,,,,
202,2025-11-03,동작구,서울특별시 동작구 대방동 508,상기 사항 외 보도,2025-11-03,,,,,,,,,,,,,,,,,
203,2025-11-03,관악구,서울특별시 관악구 봉천동 1693-2,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
204,2025-11-03,강남구,서울특별시 강남구 대치동 1012-39,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
205,2025-11-03,서대문구,서울특별시 서대문구 대현동 37-33,상기 사항 외 보도,2025-11-03,,,,,,,,,,,,,,,,,
206,2025-11-03,은평구,서울특별시 은평구 불광동 423-40,보호구역(어린이·노인·장애인),2025-11-03,,,,,,,,,,,,,,,,,
207,2025-11-03,관악구,서울특별시 관악구 신림동 1675-8,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
208,2025-11-03,서대문구,서울특별시 서대문구 대현동 37-75,상기 사항 외 보도,2025-11-03,,,,,,,,,,,,,,,,,
209,2025-11-03,서대문구,서울특별시 서대문구 대현동 37-3,상기 사항 외 보도,2025-11-03,,,,,,,,,,,,,,,,,
210,2025-11-03,은평구,서울특별시 은평구 대조동 207-14,상기 사항 외 보도,2025-11-03,,,,,,,,,,,,,,,,,
211,2025-11-03,은평구,서울특별시 은평구 갈현동 531-7,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
212,2025-11-03,용산구,서울특별시 용산구 도원동 26,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
213,2025-11-03,송파구,서울특별시 송파구 방이동 220-5,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
214,2025-11-03,강동구,서울특별시 강동구 암사동 539-3,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
215,2025-11-03,관악구,서울특별시 관악구 봉천동 975-22,보호구역(어린이·노인·장애인),2025-11-03,,,,,,,,,,,,,,,,,
216,2025-11-03,노원구,서울특별시 노원구 중계동 78-1,보호구역(어린이·노인·장애인),2025-11-03,,,,,,,,,,,,,,,,,
217,2025-11-03,관악구,서울특별시 관악구 봉천동 975-22,보호구역(어린이·노인·장애인),2025-11-03,,,,,,,,,,,,,,,,,
218,2025-11-03,관악구,서울특별시 관악구 봉천동 975-22,보호구역(어린이·노인·장애인),2025-11-03,,,,,,,,,,,,,,,,,
219,2025-11-03,노원구,서울특별시 노원구 중계동 391-1,버스정류소 및 택시승강장 주변(5m 이내),2025-11-03,,,,,,,,,,,,,,,,,
220,2025-11-03,은평구,서울특별시 은평구 녹번동 84,상기 사항 외 보도,2025-11-03,,,,,,,,,,,,,,,,,
221,2025-11-03,노원구,서울특별시 노원구 상계동 739,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
222,2025-11-03,노원구,서울특별시 노원구 상계동 736,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
223,2025-11-03,노원구,서울특별시 노원구 중계동 391,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
224,2025-11-03,송파구,서울특별시 송파구 마천동 113-8,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
225,2025-11-03,노원구,서울특별시 노원구 상계동 736,보호구역(어린이·노인·장애인),2025-11-03,,,,,,,,,,,,,,,,,
226,2025-11-03,강서구,서울특별시 강서구 등촌동 709-6,보호구역(어린이·노인·장애인),2025-11-03,,,,,,,,,,,,,,,,,
227,2025-11-03,강서구,서울특별시 강서구 등촌동 695,보호구역(어린이·노인·장애인),2025-11-03,,,,,,,,,,,,,,,,,
228,2025-11-03,송파구,서울특별시 송파구 문정동 2-5,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
229,2025-11-03,노원구,서울특별시 노원구 중계동 359-16,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
230,2025-11-03,강서구,서울특별시 강서구 등촌동 695,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
231,2025-11-03,동작구,서울특별시 동작구 본동 492-1,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
232,2025-11-03,관악구,서울특별시 관악구 봉천동 975-18,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
233,2025-11-03,노원구,서울특별시 노원구 상계동 358-14,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
234,2025-11-03,강서구,서울특별시 강서구 등촌동 709-10,점자블록 또는 교통약자 엘리베이터,2025-11-03,,,,,,,,,,,,,,,,,
235,2025-11-03,강동구,서울특별시 강동구 성내동 62-1,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
236,2025-11-03,동작구,서울특별시 동작구 노량진동 329-3,버스정류소 및 택시승강장 주변(5m 이내),2025-11-03,,,,,,,,,,,,,,,,,
237,2025-11-03,관악구,서울특별시 관악구 봉천동 1720,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
238,2025-11-03,강서구,서울특별시 강서구 등촌동 665-7,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
239,2025-11-03,서초구,서울특별시 서초구 양재동 310-2,상기 사항 외 보도,2025-11-03,,,,,,,,,,,,,,,,,
240,2025-11-03,서초구,서울특별시 서초구 양재동 390-4,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
241,2025-11-03,서초구,서울특별시 서초구 양재동 390-4,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
242,2025-11-03,서초구,서울특별시 서초구 양재동 390-4,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
243,2025-11-03,서초구,서울특별시 서초구 양재동 390-6,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
244,2025-11-03,동작구,서울특별시 동작구 대방동 405-8,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
245,2025-11-03,관악구,서울특별시 관악구 봉천동 산103-52,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
246,2025-11-03,관악구,서울특별시 관악구 봉천동 산103-52,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
247,2025-11-03,동작구,서울특별시 동작구 대방동 466-60,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
248,2025-11-03,관악구,서울특별시 관악구 봉천동 979-8,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
249,2025-11-03,강서구,서울특별시 강서구 등촌동 666-11,자전거 도로,2025-11-03,,,,,,,,,,,,,,,,,
250,2025-11-03,관악구,서울특별시 관악구 봉천동 944-33,점자블록 또는 교통약자 엘리베이터,2025-11-03,,,,,,,,,,,,,,,,,
251,2025-11-03,도봉구,서울특별시 도봉구 도봉동 637-63,상기 사항 외 보도,2025-11-03,,,,,,,,,,,,,,,,,
252,2025-11-03,관악구,서울특별시 관악구 신림동 1469-3,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
253,2025-11-03,관악구,서울특별시 관악구 봉천동 산113-46,버스정류소 및 택시승강장 주변(5m 이내),2025-11-03,,,,,,,,,,,,,,,,,
254,2025-11-03,동작구,서울특별시 동작구 신대방동 584-4,상기 사항 외 보도,2025-11-03,,,,,,,,,,,,,,,,,
255,2025-11-03,강서구,서울특별시 강서구 등촌동 673-6,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
256,2025-11-03,강동구,서울특별시 강동구 성내동 448-29,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
257,2025-11-03,강동구,서울특별시 강동구 성내동 590,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
258,2025-11-03,강서구,서울특별시 강서구 화곡동 1105-12,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
259,2025-11-03,송파구,서울특별시 송파구 문정동 651-3,자전거 도로,2025-11-03,,,,,,,,,,,,,,,,,
260,2025-11-03,강서구,서울특별시 강서구 화곡동 1111-8,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
261,2025-11-03,관악구,서울특별시 관악구 신림동 1467-9,상기 사항 외 보도,2025-11-03,,,,,,,,,,,,,,,,,
262,2025-11-03,강서구,서울특별시 강서구 마곡동 779-4,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
263,2025-11-03,강동구,서울특별시 강동구 성내동 449-22,점자블록 또는 교통약자 엘리베이터,2025-11-03,,,,,,,,,,,,,,,,,
264,2025-11-03,강동구,서울특별시 강동구 성내동 449-22,점자블록 또는 교통약자 엘리베이터,2025-11-03,,,,,,,,,,,,,,,,,
265,2025-11-03,강서구,서울특별시 강서구 마곡동 779-4,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
266,2025-11-03,강서구,서울특별시 강서구 화곡동 1159-7,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
267,2025-11-03,강서구,서울특별시 강서구 화곡동 1159-7,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
268,2025-11-03,관악구,서울특별시 관악구 신림동 483,보호구역(어린이·노인·장애인),2025-11-03,,,,,,,,,,,,,,,,,
269,2025-11-03,강서구,서울특별시 강서구 화곡동 1165-7,보호구역(어린이·노인·장애인),2025-11-03,,,,,,,,,,,,,,,,,
270,2025-11-03,강서구,서울특별시 강서구 마곡동 814,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
271,2025-11-03,송파구,서울특별시 송파구 문정동 647-3,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
272,2025-11-03,강동구,서울특별시 강동구 길동 375-5,보호구역(어린이·노인·장애인),2025-11-03,,,,,,,,,,,,,,,,,
273,2025-11-03,강서구,서울특별시 강서구 가양동 1475-2,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
274,2025-11-03,강동구,서울특별시 강동구 길동 367-7,보도와 차도가 구분된 도로의 차도,2025-11-03,,,,,,,,,,,,,,,,,
275,2025-11-03,서초구,서울특별시 서초구 서초동 1593-7,상기 사항 외 보도,2025-11-03,,,,,,,,,,,,,,,,,
276,2025-11-03,서초구,서울특별시 서초구 서초동 1748-33,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
277,2025-11-03,서초구,서울특별시 서초구 서초동 1650,상기 사항 외 보도,2025-11-03,,,,,,,,,,,,,,,,,
278,2025-11-03,서초구,서울특별시 서초구 서초동 1650,횡단보도 주변(3m),2025-11-03,,,,,,,,,,,,,,,,,
279,2025-11-03,서초구,서울특별시 서초구 서초동 1599-2,상기 사항 외 보도,2025-11-03,,,,,,,,,,,,,,,,,
280,2025-11-03,서초구,서울특별시 서초구 서초동 1603-8,지하철역 전면(5m이내),2025-11-03,,,,,,,,,,,,,,,,,
281,2025-11-03,서초구,서울특별시 서초구 서초동 1748-36,상기 사항 외 보도,2025-11-03,,,,,,,,,,,,,,,,,
282,2025-11-03,서초구,서울특별시 서초구 서초동 1445-17,상기 사항 외 보도,2025-11-03,,,,,,,,,,,,,,,,,
283,2025-11-03,서초구,서울특별시 서초구 서초동 1445-13,상기 사항 외 보도,2025-11-03,,,,,,,,,,,,,,,,,
284,2025-11-03,서초구,서울특별시 서초구 서초동 1445-14,상기 사항 외 보도,2025-11-03,,,,,,,,,,,,,,,,,
285,2025-11-04,강동구,서울특별시 강동구 상일동 147,점자블록 또는 교통약자 엘리베이터,2025-11-05,,,,,,,,,,,,,,,,,
286,2025-11-04,서대문구,서울특별시 서대문구 연희동 82-19,상기 사항 외 보도,2025-11-04,,,,,,,,,,,,,,,,,
287,2025-11-04,서초구,서울특별시 서초구 서초동 1365-8,상기 사항 외 보도,2025-11-04,,,,,,,,,,,,,,,,,
288,2025-11-04,서초구,서울특별시 서초구 서초동 1362-24,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
289,2025-11-04,서초구,서울특별시 서초구 서초동 1362-10,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
290,2025-11-04,서초구,서울특별시 서초구 서초동 1404,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
291,2025-11-04,서초구,서울특별시 서초구 서초동 1404,상기 사항 외 보도,2025-11-04,,,,,,,,,,,,,,,,,
292,2025-11-04,서초구,서울특별시 서초구 서초동 1404,상기 사항 외 보도,2025-11-04,,,,,,,,,,,,,,,,,
293,2025-11-04,서초구,서울특별시 서초구 서초동 1404,보호구역(어린이·노인·장애인),2025-11-04,,,,,,,,,,,,,,,,,
294,2025-11-04,서초구,서울특별시 서초구 서초동 1381,상기 사항 외 보도,2025-11-04,,,,,,,,,,,,,,,,,
295,2025-11-04,서초구,서울특별시 서초구 서초동 1404,상기 사항 외 보도,2025-11-04,,,,,,,,,,,,,,,,,
296,2025-11-04,서초구,서울특별시 서초구 서초동 1404,상기 사항 외 보도,2025-11-04,,,,,,,,,,,,,,,,,
297,2025-11-04,은평구,서울특별시 은평구 대조동 185-12,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
298,2025-11-04,동작구,서울특별시 동작구 대방동 393-66,횡단보도 주변(3m),2025-11-04,,,,,,,,,,,,,,,,,
299,2025-11-04,동작구,서울특별시 동작구 대방동 406-10,횡단보도 주변(3m),2025-11-04,,,,,,,,,,,,,,,,,
300,2025-11-04,동작구,서울특별시 동작구 상도동 451,횡단보도 주변(3m),2025-11-04,,,,,,,,,,,,,,,,,
301,2025-11-04,동작구,서울특별시 동작구 상도동 533,상기 사항 외 보도,2025-11-05,,,,,,,,,,,,,,,,,
302,2025-11-04,서대문구,서울특별시 서대문구 대신동 125-8,상기 사항 외 보도,2025-11-04,,,,,,,,,,,,,,,,,
303,2025-11-04,영등포구,서울특별시 영등포구 신길동 341-3,상기 사항 외 보도,2025-11-04,,,,,,,,,,,,,,,,,
304,2025-11-04,동작구,서울특별시 동작구 상도동 121-101,상기 사항 외 보도,2025-11-04,,,,,,,,,,,,,,,,,
305,2025-11-04,서대문구,서울특별시 서대문구 홍제동 253-3,보호구역(어린이·노인·장애인),2025-11-04,,,,,,,,,,,,,,,,,
306,2025-11-04,영등포구,서울특별시 영등포구 대림동 715,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
307,2025-11-04,송파구,서울특별시 송파구 방이동 72,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
308,2025-11-04,영등포구,서울특별시 영등포구 신길동 355-15,상기 사항 외 보도,2025-11-04,,,,,,,,,,,,,,,,,
309,2025-11-04,송파구,서울특별시 송파구 방이동 220-2,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
310,2025-11-04,송파구,서울특별시 송파구 방이동 220-2,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
311,2025-11-04,송파구,서울특별시 송파구 방이동 220-4,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
312,2025-11-04,영등포구,서울특별시 영등포구 대림동 722-7,상기 사항 외 보도,2025-11-04,,,,,,,,,,,,,,,,,
313,2025-11-04,영등포구,서울특별시 영등포구 대림동 697-2,상기 사항 외 보도,2025-11-04,,,,,,,,,,,,,,,,,
314,2025-11-04,영등포구,서울특별시 영등포구 대림동 736-2,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
315,2025-11-04,영등포구,서울특별시 영등포구 대림동 697,상기 사항 외 보도,2025-11-04,,,,,,,,,,,,,,,,,
316,2025-11-04,강남구,서울특별시 강남구 논현동 279-165,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
317,2025-11-04,강남구,서울특별시 강남구 논현동 279-165,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
318,2025-11-04,강남구,서울특별시 강남구 논현동 237-11,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
319,2025-11-04,강남구,서울특별시 강남구 논현동 237-11,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
320,2025-11-04,영등포구,서울특별시 영등포구 대림동 698-1,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
321,2025-11-04,강남구,서울특별시 강남구 논현동 237-11,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
322,2025-11-04,강남구,서울특별시 강남구 논현동 237-11,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
323,2025-11-04,강남구,서울특별시 강남구 논현동 237-10,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
324,2025-11-04,영등포구,서울특별시 영등포구 도림동 255-2,상기 사항 외 보도,2025-11-04,,,,,,,,,,,,,,,,,
325,2025-11-04,강남구,서울특별시 강남구 논현동 237-11,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
326,2025-11-04,강남구,서울특별시 강남구 논현동 237-5,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
327,2025-11-04,송파구,서울특별시 송파구 가락동 99-10,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
328,2025-11-04,강남구,서울특별시 강남구 논현동 237-11,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
329,2025-11-04,강남구,서울특별시 강남구 논현동 231-9,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
330,2025-11-04,강남구,서울특별시 강남구 논현동 279-110,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
331,2025-11-04,강남구,서울특별시 강남구 논현동 231,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
332,2025-11-04,강남구,서울특별시 강남구 논현동 225-6,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
333,2025-11-04,강남구,서울특별시 강남구 논현동 279-159,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
334,2025-11-04,강남구,서울특별시 강남구 논현동 279-159,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
335,2025-11-04,강남구,서울특별시 강남구 논현동 279-159,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
336,2025-11-04,강남구,서울특별시 강남구 논현동 225-6,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
337,2025-11-04,강남구,서울특별시 강남구 논현동 225-6,보도와 차도가 구분된 도로의 차도,2025-11-04,,,,,,,,,,,,,,,,,
338,2025-11-04,영등포구,서울특별시 영등포구 문래동5가 1-1,상기 사항 외 보도,2025-11-04,,,,,,,,,,,,,,,,,
